FirmName,Year,MnA Revenue,MnA Rank,MnA Market Share,Mna Num Of Deals
McCarthy Tetrault,2004,11186,53,1.3,26
Slaughter and May,2004,10956.8,54,1.3,21
McDermott Will & Emery,2004,10775,55,1.3,49
"Paul, Hastings, Janofsky & Walker",2004,10141.2,56,1.2,52
Bass Berry & Sims PLC,2004,8803.4,57,1,3
White & Case LLP,2004,8790.9,58,1,111
Dow Lohnes & Albertson,2004,8389.6,59,1,1
Morrison & Foerster,2004,8312.4,60,1,78
Hunton & Williams,2004,8181.4,61,1,22
Heller Ehrman White & McAuliffe,2004,8155.9,62,1,92
A&L Goodbody,2004,8108.1,63,0.9,16
Davies Ward Phillips & Vineberg LLP,2004,7924.1,64,0.9,12
WilmerHale,2004,7857.1,65,0.9,27
Lovells,2004,7834.3,66,0.9,18
Christensen Miller Fink Jacobs Glaser Weil & Shapi,2004,7811.2,67,0.9,1
Stroock & Stroock & Lavan,2004,7791.7,68,0.9,2
Freehills,2004,7481.9,69,0.9,20
Fasken Martineau DuMoulin LLP,2004,7403.9,70,0.9,5
Dechert,2004,7330.4,71,0.9,62
Cooley Godward LLP,2004,7149.2,72,0.8,70
Blake Cassels & Graydon,2004,6842.3,73,0.8,6
Pillsbury Winthrop LLP,2004,6634.5,74,0.8,26
Richards Layton & Finger,2004,6101.6,75,0.7,2
Andrews Kurth LLP,2004,6074.2,76,0.7,29
Venable LLP,2004,5923.4,77,0.7,6
Fulbright & Jaworski,2004,5764.4,78,0.7,10
Torys,2004,5695.5,79,0.7,27
McCann Fitzgerald,2004,5113.7,80,0.6,14
"Elias, Matz, Tiernan & Herrick",2004,5069.7,81,0.6,7
Minter Ellison,2004,5022.7,82,0.6,11
Winston & Strawn,2004,4937.9,83,0.6,33
Allens Arthur Robinson,2004,4876.4,84,0.6,9
Haynes & Boone,2004,4670.9,85,0.5,5
Bingham McCutchen LLP,2004,4536.2,86,0.5,26
Bennett Jones,2004,4327.3,87,0.5,2
LeBoeuf Lamb Greene & MacRae,2004,4155.4,88,0.5,19
Kirkpatrick & Lockhart LLP,2004,4051.2,89,0.5,52
Miller & Chevalier,2004,3724,90,0.4,1
Schulte Roth & Zabel LLP,2004,3609.3,91,0.4,5
Freshfields,2004,3298.9,92,0.4,17
CMS Cameron McKenna,2004,3283.6,93,0.4,13
Baker & Botts,2004,3262.5,94,0.4,3
Quarles & Brady,2004,3137,95,0.4,5
Kim & Chang,2004,3073.8,96,0.4,4
Balch & Bingham LLP,2004,2930.6,97,0.3,1
Haarmann Hemmelrath & Partner GmbH,2004,2892.3,98,0.3,4
"Creel, Garcia-Cuellar y Muggenburg",2004,2837,99,0.3,6
Coudert Brothers,2004,2773.9,100,0.3,5
Uria Menendez,2004,2741.9,101,0.3,5
Bilzin Sumberg Baena Price & Axelrod LLP,2004,2663.5,102,0.3,3
Pillsbury Winthrop Shaw Pitt LLP,2004,2628.1,103,0.3,6
Bae Kim & Lee,2004,2621.2,104*,0.3,2
Lee & Ko,2004,2621.2,104*,0.3,2
Locke Liddell & Sapp LLP,2004,2545.4,106,0.3,8
Foley & Lardner,2004,2479.7,107,0.3,3
Matheson Ormsby Prentice,2004,2349.6,108,0.3,10
Harris Beach LLP,2004,2333,109,0.3,1
Goodmans,2004,2325.8,110,0.3,7
Stevens & Lee P.C.,2004,2297.8,111,0.3,4
Gray Cary Ware & Freidenrich,2004,2296.8,112,0.3,55
"Allen, Matkins, Leck & Mallory LLP",2004,2296,113,0.3,2
Ashurst,2004,2292.6,114,0.3,6
Clayton Utz,2004,2282.7,115,0.3,8
Greenberg Traurig,2004,2270,116,0.3,4
Norton Rose,2004,2206.3,117,0.3,13
William Fry,2004,2122.4,118,0.3,11
"Keating, Muething & Klekamp",2004,2087.9,119,0.2,1
Nagashima Ohno & Tsunematsu,2004,2024,120*,0.2,1
Nishimura & Partners,2004,2024,120*,0.2,1
Bryan Cave LLP,2004,2017.5,122,0.2,61
Cuatrecasas Abogads SRL,2004,1995.6,123,0.2,9
Simmons & Simmons,2004,1926.3,124,0.2,11
Squire Sanders & Dempsey (US) LLP,2004,1920.1,125,0.2,8
Sutherland Asbill & Brennan LLP,2004,1918.4,126,0.2,4
Polsinelli Shalton & Welte PC,2004,1891.7,127,0.2,1
Blank Rome LLP,2004,1847.2,128,0.2,22
Thompson Hine LLP,2004,1840.2,129,0.2,1
Dickson Minto,2004,1829.4,130,0.2,4
Gianni Origoni & Partners,2004,1822.9,131,0.2,6
Stoel Rives LLP,2004,1819.1,132,0.2,4
Eversheds,2004,1801,133,0.2,13
Chapman Tripp,2004,1750,134,0.2,1
Baker & Hostetler LLP,2004,1743.9,135,0.2,7
Shearman & Sterling,2004,1663.9,136,0.2,2
Gardner Carton & Douglas,2004,1647.5,137,0.2,3
Holland & Knight LLP,2004,1637.8,138,0.2,6
McGuireWoods LLP,2004,1560,139,0.2,12
Burnet Duckworth & Palmer,2004,1539.1,140*,0.2,1
Davies Ward & Beck,2004,1539.1,140*,0.2,1
Gide Loyrette Nouel,2004,1497.2,142,0.2,4
Rajah & Tann LLP,2004,1458.7,143*,0.2,1
Allen & Gledhill,2004,1458.7,143*,0.2,1
Sonnenschein Nath & Rosenthal,2004,1437.5,145,0.2,8
Testa Hurwitz & Thibeault,2004,1429.9,146,0.2,5
Davis & Gilbert,2004,1411.1,147,0.2,2
Houthoff Buruma,2004,1408,148,0.2,4
Bell Gully,2004,1357,149,0.2,3
Blake Dawson,2004,1351.5,150,0.2,3
Edwards & Angell,2004,1329.1,151,0.2,31
Ashurst Morris Crisp,2004,1293.2,152,0.2,14
Stewart McKelvey Stirling Scales,2004,1256.9,153,0.2,4
Patton Boggs,2004,1250.5,154,0.2,5
Pinheiro Neto Advogados,2004,1243.6,155,0.1,7
Axinn Veltrop & Harkrider LLP,2004,1220.8,156*,0.1,1
Troy & Gould (CA),2004,1220.8,156*,0.1,1
Powell Goldstein Frazer & Murphy,2004,1214.9,158,0.1,5
Heuking Kuehn Lueer Wojtek,2004,1213.9,159,0.1,1
Cahill Gordon & Reindel,2004,1207.7,160,0.1,2
Milbank Tweed Hadley & McCloy,2004,1138.7,161,0.1,6
Luse Lehman Gorman Pomerenk & Schick,2004,1109.8,162,0.1,7
Demarest Advogados,2004,1066.1,163,0.1,3
Bartlit Beck Herman Palenchar & Scott,2004,1060.2,164,0.1,5
Rhoads & Sinon,2004,1036,165,0.1,3
Borden Ladner Gervais LLP,2004,1026.4,166,0.1,4
Growling Lafleur Henderson,2004,1024.5,167,0.1,1
"Kaye, Scholer LLP",2004,1002.8,168,0.1,5
Faegre & Benson,2004,985.8,169,0.1,6
Pinsents,2004,983.9,170,0.1,3
DLA Piper Rudnick Gray Cary LLP,2004,975.7,171,0.1,8
Travers Smith Braithwaite,2004,962.8,172,0.1,6
Ogilvy Renault,2004,960.2,173,0.1,6
NautaDutilh,2004,956,174*,0.1,1
De Brauw Blackstone Westbroek,2004,956,174*,0.1,1
Taylor Wessing,2004,938.1,176,0.1,10
"Goodman and Carr, Toronto",2004,927.6,177,0.1,1
Chadbourne & Parke,2004,920,178,0.1,1
Manatt Phelps & Phillips,2004,914.5,179,0.1,2
Macfarlanes,2004,913.1,180,0.1,6
Jones Walker Waechter Poitevent Carrere & Denegre,2004,882,181,0.1,1
Advokatfirman Vinge,2004,870.8,182,0.1,7
Goulston & Storrs PC,2004,855.8,183,0.1,1
"Farris, Warfield & Kanaday (TN)",2004,833.5,184,0.1,1
Jones Day Reavis & Pogue,2004,830.3,185,0.1,8
"Silver, Freedman & Taff",2004,785.4,186,0.1,4
Tozzini Freire Teixeira e Silva,2004,688,187,0.1,4
"Vorys, Sater, Seymour & Pease",2004,672.4,188,0.1,9
Barnes & Thornburg,2004,646.7,189,0.1,18
Crowell & Moring,2004,644,190,0.1,1
Druces & Attlee,2004,632.4,191,0.1,1
Michael Best & Friedrich,2004,622.2,192,0.1,3
"Sirote & Permutt, P.C.",2004,613.1,193*,0.1,1
"Leitman, Siegal, Payne & Campbell",2004,613.1,193*,0.1,1
"Reinhart, Boerner, Van Deuren, Norris",2004,611.2,195,0.1,1
Mannheimer Swartling Advokatbyra,2004,590,196,0.1,4
"Black, McCuskey, Souers & Arba",2004,577.2,197,0.1,1
Proskauer Rose LLP,2004,574.8,198,0.1,3
Olshan Grundman Frome & Rosenzweig,2004,570.2,199,0.1,1
Corrs Chambers Westgarth,2004,551.9,200,0.1,2
Simpson Thacher & Bartlett,2005,306811.3,1,25.5,129
"Skadden, Arps, Slate, Meagher & Flom",2005,263231.4,2,21.9,192
Wachtell Lipton Rosen & Katz,2005,259237.2,3,21.5,71
Weil Gotshal & Manges,2005,229589.7,4,19.1,161
Sullivan & Cromwell,2005,226113.7,5,18.8,118
Davis Polk & Wardwell,2005,200420.6,6,16.6,70
Cleary Gottlieb Steen & Hamilton,2005,197895,7,16.4,80
Dewey Ballantine LLP,2005,182800.3,8,15.2,99
Jones Day,2005,163158.2,9,13.6,330
Latham & Watkins,2005,156119.5,10,13,242
Shearman & Sterling LLP,2005,154018,11,12.8,92
Osler Hoskin & Harcourt LLP,2005,144479.1,12,12,57
Fried Frank Harris Shriver & Jacobson,2005,141975.4,13,11.8,67
Baker & McKenzie,2005,116673.1,14,9.7,109
Clifford Chance,2005,110365.1,15,9.2,95
Willkie Farr & Gallagher,2005,105532.9,16,8.8,58
Blake Cassels & Graydon,2005,103944.9,17,8.6,29
Slaughter and May,2005,97098.5,18,8.1,16
Covington & Burling,2005,89304.5,19,7.4,38
Gibson Dunn & Crutcher,2005,83887.4,20,7,136
Stikeman Elliott,2005,80096.1,21,6.7,40
Hogan & Hartson,2005,78706.8,22,6.5,105
Shearman & Sterling,2005,73001.2,23,6.1,22
"Cadwalader, Wickersham & Taft",2005,72426.4,24,6,18
Kirkland & Ellis,2005,72062.8,25,6,173
"Paul, Weiss",2005,70118.1,26,5.8,82
White & Case LLP,2005,69270.4,27,5.8,125
Freshfields Bruckhaus Deringer,2005,67503.1,28,5.6,56
Arnold & Porter,2005,66750.9,29,5.5,45
Sidley Austin Brown & Wood,2005,64131.8,30,5.3,66
Davies Ward Phillips & Vineberg LLP,2005,62052.4,31,5.2,15
O'Melveny & Myers,2005,57904.7,32,4.8,78
"Cravath, Swaine & Moore",2005,54633.6,33,4.5,40
LeBoeuf Lamb Greene & MacRae,2005,53721.5,34,4.5,27
Debevoise & Plimpton,2005,52258.3,35,4.3,78
Vinson & Elkins LLP,2005,52152.3,36,4.3,76
King & Spalding,2005,45549.8,37,3.8,43
Linklaters,2005,45107.1,38,3.8,63
Morris Nichols Arsht & Tunnell,2005,43863,39,3.6,27
WilmerHale,2005,41911.9,40,3.5,46
Bryan Cave LLP,2005,40688.3,41,3.4,103
Torys,2005,39020.2,42,3.2,27
DLA Piper Rudnick Gray Cary LLP,2005,36836.8,43,3.1,181
Alston & Bird,2005,36482.6,44,3,45
Allen & Overy,2005,35421.4,45,2.9,46
Morgan Lewis & Bockius,2005,34030.6,46,2.8,97
Herbert Smith/Gleiss Lutz/Stibbe,2005,32344.5,47,2.7,26
Mayer Brown Rowe & Maw,2005,28107.7,48,2.3,81
Morrison & Foerster,2005,25425.5,49,2.1,92
Wilson Sonsini Goodrich & Rosati,2005,24918.3,50,2.1,140
Allens Arthur Robinson,2005,24798,51,2.1,21
Baker Botts LLP,2005,24760.2,52,2.1,38
McDermott Will & Emery,2005,24166.7,53,2,62
Ropes & Gray,2005,23384,54,1.9,30
McCarthy Tetrault,2005,22166.2,55,1.8,25
Mallesons Stephen Jaques,2005,21947,56,1.8,18
Cooley Godward LLP,2005,21283.1,57,1.8,93
Hengeler Mueller,2005,20594.6,58,1.7,20
Ashurst Morris Crisp,2005,19648.5,59,1.6,21
Fenwick & West LLP,2005,19528.7,60,1.6,62
Sonnenschein Nath & Rosenthal,2005,19356.7,61,1.6,35
Pillsbury Winthrop LLP,2005,18947,62,1.6,6
Pillsbury Winthrop Shaw Pitt LLP,2005,18618.3,63,1.6,54
Matheson Ormsby Prentice,2005,16844,64,1.4,15
Dorsey & Whitney LLP,2005,16736.2,65,1.4,189
Cuatrecasas Abogads SRL,2005,16547.4,66,1.4,10
A&L Goodbody,2005,15482.7,67,1.3,18
Goodwin Procter LLP,2005,15449.9,68,1.3,94
Milbank Tweed Hadley & McCloy,2005,14420.3,69,1.2,8
"Paul, Hastings, Janofsky & Walker",2005,13532.3,70,1.1,72
"Akin, Gump, Strauss, Hauer & Feld",2005,13257.1,71,1.1,58
Dechert,2005,12747.9,72,1.1,90
Schulte Roth & Zabel LLP,2005,12743.7,73,1.1,12
Heller Ehrman LLP,2005,12180.3,74,1,47
Uria Menendez,2005,11270.2,75,0.9,8
Mannheimer Swartling Advokatbyra,2005,10866.6,76,0.9,7
Stroock & Stroock & Lavan,2005,10374.6,77,0.9,6
Freehills,2005,10155.6,78,0.8,24
CMS Cameron McKenna,2005,9835.6,79,0.8,32
Garrigues,2005,8172.3,80,0.7,5
Baker & Daniels,2005,7896.4,81,0.7,12
Rajah & Tann LLP,2005,7801.5,82,0.7,2
Greenberg Traurig,2005,7766.9,83,0.6,9
Lovells,2005,7723.3,84,0.6,30
Foley & Lardner,2005,7689.9,85,0.6,11
Tulchinsky Stern & Co,2005,7366.9,86,0.6,1
Eversheds,2005,7283.7,87,0.6,20
Hunton & Williams,2005,7228.2,88,0.6,32
Heller Ehrman White & McAuliffe,2005,7214.9,89,0.6,43
Andrews Kurth LLP,2005,7135,90,0.6,18
Jeantet & Associes,2005,7073.1,91,0.6,3
Borden Ladner Gervais LLP,2005,6627.6,92,0.6,15
Fraser Milner Casgrain,2005,6484,93,0.5,7
Minter Ellison,2005,6357.6,94,0.5,10
SJ Berwin,2005,6283.8,95,0.5,8
Venable LLP,2005,6265.9,96,0.5,9
"Kaye, Scholer LLP",2005,6043.2,97,0.5,6
Friedman Kaplan Seiler & Adelman LLP,2005,5824.8,98,0.5,1
Curtis Mallet-Prevost Colt & Mosle,2005,5801.3,99,0.5,2
Squire Sanders & Dempsey (US) LLP,2005,5729.8,100,0.5,43
Bredin Prat Saint Esteben & Associes,2005,5397,101,0.5,7
Gianni Origoni & Partners,2005,5245.2,102,0.4,9
Perkins Coie,2005,5094.3,103,0.4,3
Bingham McCutchen LLP,2005,4907.7,104,0.4,85
Phelps Dunbar,2005,4861.7,105,0.4,1
Reed Smith Shaw & McClay (PA),2005,4606.8,106,0.4,42
Fulbright & Jaworski,2005,4579.7,107,0.4,25
Fasken Martineau DuMoulin LLP,2005,4354.8,108,0.4,9
Freshfields,2005,4309,109,0.4,9
Skadden Arps Slate Meagher & Flom (International),2005,4285.6,110,0.4,1
BEITEN BURKHARDT,2005,4244.7,111,0.4,3
Tozzini Freire Teixeira e Silva,2005,4189.1,112,0.4,6
Clayton Utz,2005,4124.5,113,0.3,8
Ogilvy Renault,2005,3767.1,114,0.3,10
"Perez Alati, Grondona, Benites, Arntsen & Martinez",2005,3747.8,115,0.3,4
Stevens & Lee P.C.,2005,3697.3,116,0.3,3
Conner & Winters,2005,3566.8,117,0.3,1
Pitney Hardin,2005,3290.2,118,0.3,4
Gowlings,2005,3288,119,0.3,1
Blank Rome LLP,2005,3270.4,120,0.3,22
Wong Partnership,2005,3233.4,121,0.3,4
Sutherland Asbill & Brennan LLP,2005,3177.9,122,0.3,5
NautaDutilh,2005,3150.1,123,0.3,4
Palmer and Dodge (MA),2005,3130.9,124,0.3,1
Thompson & Knight PC,2005,2713,125,0.2,3
Grueninger Hunziker Roth Rechtsanwaelte,2005,2706,126,0.2,2
Dittmar & Indrenius,2005,2666,127,0.2,2
Waselius and Wist LLP,2005,2650,128,0.2,3
Bass Berry & Sims PLC,2005,2470.1,129,0.2,3
Bonelli Erede e Pappalardo,2005,2427.5,130,0.2,4
Proskauer Rose LLP,2005,2390.8,131,0.2,16
Kirkpatrick & Lockhart LLP,2005,2331.6,132,0.2,19
"Elias, Matz, Tiernan & Herrick",2005,2279.3,133,0.2,4
Pepper Hamilton LLP,2005,2251.3,134,0.2,9
Holme Roberts & Owen,2005,2211.1,135,0.2,1
Pinsent Masons,2005,2192,136,0.2,7
Goodmans,2005,2129.5,137,0.2,7
Mintz Levin Cohn Ferris Glovsky & Popeo,2005,2070.9,138,0.2,8
Winston & Strawn,2005,1985.4,139,0.2,38
Thompson Coburn,2005,1852.1,140*,0.2,1
"Wittner, Poger, Rosenblum, Spewak and Maylack, PC",2005,1852.1,140*,0.2,1
"Stinson, Morrison, Hecker LLP",2005,1851.8,142,0.2,4
Ashurst,2005,1840.7,143,0.2,2
Goehmann Wrede Haas Kappus & Hartmann,2005,1814.3,144,0.2,1
Levy & Salomao Advogados,2005,1736.6,145,0.1,2
Godfrey & Kahn,2005,1722.3,146,0.1,4
Baker & Hostetler LLP,2005,1701.2,147,0.1,18
Gomez Acebo & Pombo,2005,1680.3,148,0.1,3
"Sheppard, Mullin, Richter & Hampton",2005,1657.8,149,0.1,4
Boekel De Neree,2005,1643.5,150,0.1,2
Kasowitz Benson Torres & Freedman,2005,1600,151*,0.1,1
Fleischman & Walsh,2005,1600,151*,0.1,1
"Spencer, Fane, Britt & Browne",2005,1500,153,0.1,1
Blackwell Sanders Peper Martin LLP,2005,1488.9,154,0.1,5
Allen & Gledhill,2005,1472.5,155,0.1,5
Kramer Levin Naftalis & Frankel,2005,1440.4,156,0.1,5
Correro Fishman Haygood Phelps Weiss Walmsley&Cast,2005,1431.3,157,0.1,2
Karatzas & Partners,2005,1430.4,158,0.1,1
"Klehr, Harrison, Harvey, Branzburg & Ellers",2005,1411.4,159,0.1,1
"Katz, Teller, Brant & Hild",2005,1400,160,0.1,1
"Leonard, Street & Deinard",2005,1370.1,161,0.1,3
Robinson Bradshaw & Hinson,2005,1350.5,162,0.1,10
Gable & Gotwals,2005,1350,163,0.1,1
Cahill Gordon & Reindel,2005,1325.3,164,0.1,1
Faegre & Benson,2005,1302,165,0.1,3
Nishimura & Partners,2005,1301.5,166,0.1,1
Bennett Jones,2005,1279.5,167,0.1,3
Drinker Biddle & Reath LLP,2005,1239,168,0.1,4
Kutak Rock,2005,1216.5,169,0.1,5
Richards Layton & Finger,2005,1210.1,170,0.1,3
Blake Dawson,2005,1207.1,171,0.1,9
Wolf Block Schorr & Solis-Cohen LLP,2005,1205,172,0.1,2
Setterwalls,2005,1200,173,0.1,1
Travers Smith Braithwaite,2005,1171.3,174,0.1,6
Orrick Herrington & Sutcliffe LLP,2005,1110.2,175,0.1,13
August & Debouzy Avocats,2005,993.1,176,0.1,3
Pinheiro Neto Advogados,2005,944.8,177,0.1,8
Chadbourne & Parke,2005,932.3,178,0.1,3
"Choate, Hall & Stewart LLP",2005,919.8,179,0.1,9
Sidley Austin LLP,2005,885.1,180,0.1,5
Thompson Hine LLP,2005,876.3,181,0.1,2
Bartlit Beck Herman Palenchar & Scott,2005,846.2,182,0.1,5
Desjardins Ducharme Stein Monast,2005,838,183,0.1,1
Norton Rose,2005,832.4,184,0.1,11
Simmons & Simmons,2005,813.9,185,0.1,5
Bell Boyd & Lloyd,2005,799,186,0.1,1
Machado Meyer Sendacz & Opice,2005,764,187,0.1,2
Macfarlanes,2005,739.9,188,0.1,5
Locke Liddell & Sapp LLP,2005,733.3,189,0.1,4
"Taft, Stettinius & Hollister",2005,720,190,0.1,1
Kilpatrick Stockton LLP,2005,715.6,191,0.1,8
Wiley Rein & Fielding,2005,706,192,0.1,4
Mcdermott Will & Emery,2005,698.2,193,0.1,4
"Posternak, Blankstein & Lund",2005,682.9,194,0.1,2
Baker & McKenzie (UK),2005,645.1,195,0.1,2
Morris Manning & Martin LLP,2005,627.8,196,0.1,17
Kane Kessler,2005,622.9,197,0.1,1
Harwell Howard Hyne Gabbert & Manner PC,2005,620.5,198,0.1,1
Edwards & Angell,2005,608.9,199,0.1,14
Dow Lohnes & Albertson,2005,605,200,0.1,2
"Skadden, Arps, Slate, Meagher & Flom",2006,462619.9,1,28.5,233
Sullivan & Cromwell,2006,454265.1,2,28,139
Simpson Thacher & Bartlett,2006,447537.9,3,27.5,113
Wachtell Lipton Rosen & Katz,2006,387049.4,4,23.8,71
Latham & Watkins,2006,326846.5,5,20.1,280
Davis Polk & Wardwell,2006,261625.9,6,16.1,83
Fried Frank Harris Shriver & Jacobson,2006,242287.5,7,14.9,76
"Cravath, Swaine & Moore",2006,239134.5,8,14.7,58
Cleary Gottlieb Steen & Hamilton,2006,226873.2,9,14,100
Dewey Ballantine LLP,2006,186043.6,10,11.5,91
Jones Day,2006,181420.2,11,11.2,378
Weil Gotshal & Manges,2006,164346.5,12,10.1,134
Debevoise & Plimpton,2006,163212.3,13,10.1,78
Kirkland & Ellis,2006,159339,14,9.8,188
Shearman & Sterling LLP,2006,155419.7,15,9.6,85
Sidley Austin LLP,2006,140399,16,8.6,78
Mayer Brown Rowe & Maw,2006,114676.7,17,7.1,67
Willkie Farr & Gallagher,2006,99651.8,18,6.1,77
Goodwin Procter LLP,2006,93659,19,5.8,112
Clifford Chance,2006,92009.4,20,5.7,95
Hogan & Hartson,2006,89266,21,5.5,137
Gibson Dunn & Crutcher,2006,88917.1,22,5.5,142
Osler Hoskin & Harcourt LLP,2006,87200.5,23,5.4,49
Allens Arthur Robinson,2006,81350,24,5,45
O'Melveny & Myers,2006,80141.1,25,4.9,106
Arnold & Porter,2006,79055,26,4.9,36
Linklaters,2006,76136.2,27,4.7,49
Kilpatrick Stockton LLP,2006,75087.3,28,4.6,20
Vinson & Elkins LLP,2006,72806.6,29,4.5,115
Sidley Austin Brown & Wood,2006,72671,30,4.5,1
Shearman & Sterling,2006,72595.8,31,4.5,18
Baker & McKenzie,2006,70395.7,32,4.3,116
Venable LLP,2006,62590.5,33,3.9,19
"Cadwalader, Wickersham & Taft",2006,62054.9,34,3.8,17
Wilson Sonsini Goodrich & Rosati,2006,59684.4,35,3.7,151
Blake Cassels & Graydon,2006,59653,36,3.7,37
Allen & Overy,2006,58913.7,37,3.6,72
Schulte Roth & Zabel LLP,2006,56875.2,38,3.5,23
Morris Nichols Arsht & Tunnell,2006,55751.4,39,3.4,28
Davies Ward Phillips & Vineberg LLP,2006,55584.4,40,3.4,26
Tozzini Freire Teixeira e Silva,2006,54323.5,41,3.3,20
Freshfields Bruckhaus Deringer,2006,53416.2,42,3.3,57
Stikeman Elliott,2006,52792.1,43,3.3,24
Slaughter and May,2006,52183.9,44,3.2,18
King & Spalding,2006,51667.3,45,3.2,53
"Akin, Gump, Strauss, Hauer & Feld",2006,50121.1,46,3.1,60
Hengeler Mueller,2006,49769.2,47,3.1,30
"Paul, Hastings, Janofsky & Walker",2006,47904.7,48,3,128
Herbert Smith/Gleiss Lutz/Stibbe,2006,47167.9,49,2.9,32
Ropes & Gray,2006,46673.2,50,2.9,33
Morgan Lewis & Bockius,2006,45339.6,51,2.8,77
Proskauer Rose LLP,2006,41800.6,52,2.6,53
Dechert,2006,40855.4,53,2.5,93
Alston & Bird,2006,39604.2,54,2.4,75
"Kaye, Scholer LLP",2006,39224.4,55,2.4,28
Bass Berry & Sims PLC,2006,36702,56,2.3,5
White & Case LLP,2006,36224.8,57,2.2,68
Dorsey & Whitney LLP,2006,32638.7,58,2,203
CMS Cameron McKenna,2006,32275.2,59,2,35
"Paul, Weiss",2006,31962.4,60,2,71
Mannheimer Swartling Advokatbyra,2006,30964.2,61,1.9,16
WilmerHale,2006,29872.6,62,1.8,74
Covington & Burling,2006,28405.1,63,1.8,36
Schreck Brignone Godfrey,2006,27888.1,64,1.7,1
Freehills,2006,27183.6,65,1.7,19
De Brauw Blackstone Westbroek,2006,27142.3,66,1.7,9
Mintz Levin Cohn Ferris Glovsky & Popeo,2006,26836.5,67,1.7,8
"Akin, Gump, Hauer & Feld",2006,26675.3,68,1.6,2
Darrois Villey Maillot Brochier,2006,26466.7,69,1.6,8
Torys,2006,26426.2,70,1.6,41
Cassels Brock & Blackwell LLP,2006,26003.5,71,1.6,6
Jones Walker Waechter Poitevent Carrere & Denegre,2006,25968.4,72,1.6,4
Dow Lohnes & Albertson,2006,25874,73,1.6,1
Bracewell & Giuliani,2006,25749.4,74,1.6,48
Goodmans,2006,25484.5,75,1.6,16
Mallesons Stephen Jaques,2006,25031.3,76,1.5,15
Winston & Strawn,2006,24198.3,77,1.5,43
Bredin Prat,2006,22846.3,78,1.4,4
"Stinson, Morrison, Hecker LLP",2006,22309.1,79,1.4,4
Morrison & Foerster,2006,22070.9,80,1.4,73
Perez Llorca,2006,20480.5,81,1.3,2
McCarthy Tetrault,2006,19152.2,82,1.2,37
Reed Smith LLP,2006,16930.4,83,1,23
Advokatfirman Delphi,2006,16672.7,84,1,2
McDermott Will & Emery,2006,16392.2,85,1,62
LeBoeuf Lamb Greene & MacRae,2006,16377.2,86,1,29
Uria Menendez,2006,16265.2,87,1,13
Baker Botts LLP,2006,14826.1,88,0.9,37
Baker & Hostetler LLP,2006,14380.6,89,0.9,26
Ashurst Morris Crisp,2006,14306.7,90,0.9,9
Holland & Knight LLP,2006,14289.2,91,0.9,36
Baker & Botts,2006,14195.6,92,0.9,1
Houthoff Buruma,2006,14085,93,0.9,8
Andrews Kurth LLP,2006,14076.4,94,0.9,23
Lovells,2006,13757.7,95,0.9,23
Richards Layton & Finger,2006,13286.6,96,0.8,7
Squire Sanders & Dempsey (US) LLP,2006,13063.1,97,0.8,56
Cooley Godward LLP,2006,13010.1,98,0.8,70
Fulbright & Jaworski,2006,12594.9,99,0.8,33
Fasken Martineau DuMoulin LLP,2006,12524.2,100,0.8,35
A&L Goodbody,2006,12004.8,101,0.7,13
Pillsbury Winthrop Shaw Pitt LLP,2006,11416.6,102,0.7,54
Ogilvy Renault,2006,11283.1,103,0.7,8
Goncalves Pereira Castelo Branco e Associados,2006,11168.4,104,0.7,2
Lang Michener,2006,10424.5,105,0.6,6
Bingham McCutchen LLP,2006,10228.9,106,0.6,97
Gide Loyrette Nouel,2006,9629.8,107,0.6,5
Greenberg Traurig,2006,9544.6,108,0.6,21
Wong Partnership,2006,9475.8,109,0.6,1
Blake Dawson,2006,9454,110,0.6,25
Noerr Stiefenhofer Lutz,2006,9393.1,111,0.6,7
Burnet Duckworth & Palmer,2006,9006.2,112,0.6,3
DLA Piper Rudnick Gray Cary LLP,2006,8875,113,0.6,168
Arthur Cox,2006,8784.7,114,0.5,6
Cuatrecasas Abogads SRL,2006,8676,115,0.5,5
Neal Gerber & Eisenberg,2006,8670.1,116,0.5,1
Milbank Tweed Hadley & McCloy,2006,8481,117,0.5,7
Jeantet & Associes,2006,8346.9,118,0.5,7
Kirkpatrick & Lockhart Nicholson Graham LLP,2006,8223.7,119,0.5,29
"Creel, Garcia-Cuellar y Muggenburg",2006,7873,120,0.5,2
Heller Ehrman LLP,2006,7834,121,0.5,52
Thompson & Knight PC,2006,7377.7,122,0.5,8
"Choate, Hall & Stewart LLP",2006,7190.7,123,0.4,18
Davis Wright Tremaine,2006,6933.6,124,0.4,22
Foster Pepper & Shefelman PLLC,2006,6606.5,125,0.4,1
Foley & Lardner,2006,6604.5,126,0.4,44
Sutherland Asbill & Brennan LLP,2006,6377.7,127,0.4,19
"Duane, Morris & Heckscher",2006,6203.8,128,0.4,3
NautaDutilh,2006,6199.6,129,0.4,6
Abreu Advogados,2006,6085.2,130,0.4,1
"Perez Alati, Grondona, Benites, Arntsen & Martinez",2006,5784.5,131,0.4,7
Clayton Utz,2006,5780.5,132,0.4,18
Hunton & Williams,2006,5727.3,133,0.4,48
Solomon & Weinberg LLP,2006,5630.4,134,0.4,1
Simmons & Simmons,2006,5580.9,135,0.3,13
Matheson Ormsby Prentice,2006,5562.9,136,0.3,12
Gianni Origoni & Partners,2006,5546.5,137,0.3,7
